status,state,city,street,last_checked,longitude,latitude,scraped_datetime
inactive,NJ,Union,900 Springfield Rd,8/16/2022 23:18,-74.299892,40.687053,9/22/2022 17:00
working,NJ,Fair Lawn,3701 Broadway,9/22/2022 14:02,-74.099762,40.926113,9/22/2022 17:00
working,NY,Yonkers,155 S Broadway,9/22/2022 14:02,-73.896629,40.928322,9/22/2022 17:00
working,NY,Yonkers,1144 Yonkers Ave,9/22/2022 14:02,-73.853874,40.913582,9/22/2022 17:00
working,NY,Mount Vernon,470 S Fulton Ave,9/22/2022 14:02,-73.827263,40.900917,9/22/2022 17:00
working,NJ,Paterson,485-497 Broadway,9/22/2022 14:02,-74.153328,40.918793,9/22/2022 17:00
working,NY,Elmont,1420 Hempstead Turnpike,9/22/2022 14:02,-73.69352,40.707767,9/22/2022 17:00
working,NY,Mount Vernon,6 Gramatan Ave,9/22/2022 14:02,-73.837446,40.912594,9/22/2022 17:00
working,NY,Valley Stream,10 W Sunrise Hwy,9/22/2022 14:02,-73.700867,40.659283,9/22/2022 17:00
working,NJ,Paterson,160 Market St,9/22/2022 14:02,-74.171334,40.916375,9/22/2022 17:00
working,NJ,Clark,108 Central Ave,9/22/2022 14:02,-74.306473,40.629002,9/22/2022 17:00
working,NY,Franklin Square,575 Franklin Ave,9/22/2022 14:02,-73.683627,40.692504,9/22/2022 17:00
inactive,NJ,Garwood,216 North Ave,7/10/2021 16:42,-74.321083,40.654099,9/22/2022 17:00
inactive,NJ,Paterson,186-194 3rd Avenue,7/10/2021 16:40,-74.142159,40.936695,9/22/2022 17:00
inactive,NY,New Hyde Park,2045 Jericho Tpke,7/10/2021 16:41,-73.673401,40.736561,9/22/2022 17:00
inactive,NJ,Avenel,1256 Saint George Ave,7/10/2021 16:39,-74.293015,40.581509,9/22/2022 17:00
working,NJ,Woodbridge Township,753 St Georges Ave,9/22/2022 14:01,-74.287775,40.566095,9/22/2022 17:00
working,NY,Staten Island,260 Page Avenue,9/22/2022 14:01,-74.234712,40.517726,9/22/2022 17:00
working,NY,West Hempstead,856 Hemp Stead Avenue,9/22/2022 14:02,-73.66021,40.686852,9/22/2022 17:00
working,NY,Yonkers,336 Tuckahoe Rd,9/22/2022 14:02,-73.857277,40.953217,9/22/2022 17:00
working,NY,Lynbrook,121 Merrick Rd,9/22/2022 14:01,-73.662025,40.658607,9/22/2022 17:00
working,NY,New Rochelle,270-272 Main St,9/22/2022 14:01,-73.773521,40.913479,9/22/2022 17:00
broken,NY,West Hempstead,380 Hempstead Turnpike,9/22/2022 14:02,-73.653259,40.705452,9/22/2022 17:00
working,NY,New Rochelle,720-724 North Ave,9/22/2022 14:02,-73.789119,40.926161,9/22/2022 17:00
working,NJ,Paramus,828 Rt 17 N,9/22/2022 14:01,-74.081642,40.976532,9/22/2022 17:00
working,NY,Yonkers,1200 Nepperhan Ave,9/22/2022 14:01,-73.871956,40.964672,9/22/2022 17:00
working,NJ,Fairfield,460 Rt 46 E,9/22/2022 14:02,-74.285416,40.884315,9/22/2022 17:00
working,NY,Mineola,60 Jericho Tpke,9/22/2022 14:02,-73.637901,40.750618,9/22/2022 17:00
working,NJ,Woodbridge,330 Rt 9 N,9/22/2022 14:01,-74.295822,40.536312,9/22/2022 17:00
working,NY,Oceanside,31-35 Atlantic Avenue,9/22/2022 14:01,-73.641319,40.638874,9/22/2022 17:00
working,NJ,Perth Amboy,633 New Brunswick Ave,9/22/2022 14:02,-74.285851,40.520782,9/22/2022 17:00
working,NJ,Pine Brook,54 Rt 46 W,9/22/2022 14:02,-74.332397,40.85947,9/22/2022 17:00
working,NY,Hempstead,340 Peninsula Blvd,9/22/2022 14:01,-73.625534,40.704258,9/22/2022 17:00
working,NJ,East Hanover,305 Route 10 East,9/22/2022 14:01,-74.367485,40.804516,9/22/2022 17:00
working,NY,Long Beach,665 Long Beach Rd,9/22/2022 14:02,-73.657494,40.592777,9/22/2022 17:00
working,NY,Rockville Centre,618 Sunrise Hwy,9/22/2022 14:01,-73.628914,40.656586,9/22/2022 17:00
working,NJ,Wayne,741 Hamburg Tpke,9/22/2022 14:01,-74.223454,40.95689,9/22/2022 17:00
working,NY,Carle Place,95 Westbury Ave,9/22/2022 14:01,-73.616844,40.749813,9/22/2022 17:00
broken,NY,Baldwin,1255 Grand Ave,9/22/2022 14:01,-73.614296,40.679699,9/22/2022 17:00
broken,NJ,Edison,59 Hwy 27,9/22/2022 14:01,-74.34285,40.55724,9/22/2022 17:00
working,NY,Mamaroneck,1205 Old Boston Post Road,9/22/2022 14:01,-73.744614,40.938602,9/22/2022 17:00
working,NJ,Edison,1511 Route 1,9/22/2022 14:01,-74.333478,40.544189,9/22/2022 17:00
working,NY,Garden City,637 Stewart Ave,9/22/2022 14:01,-73.610306,40.73241,9/22/2022 17:00
working,NJ,Union Beach,825 Rt 36,9/22/2022 14:01,-74.168541,40.438084,9/22/2022 17:00
working,NJ,Northvale,240 Livingston St,9/22/2022 14:01,-73.946274,41.011189,9/22/2022 17:00
working,NJ,Florham Park,176 Columbia Tpke,9/22/2022 14:01,-74.392334,40.788837,9/22/2022 17:00
working,NY,Yonkers,2554 Central Park Ave,9/22/2022 14:01,-73.826266,40.983444,9/22/2022 17:00
working,NJ,Atlantic Highlands,970 Rt 36,9/22/2022 14:01,-74.047195,40.411327,9/22/2022 17:00
working,NJ,Scotch Plains,1967 Route 22,9/22/2022 14:01,-74.401443,40.656281,9/22/2022 17:00
working,NJ,Lincoln Park,53 Boonton Tpke,9/22/2022 14:01,-74.301407,40.921173,9/22/2022 17:00
working,NJ,Plainfield,1241 South Ave,9/22/2022 14:01,-74.398499,40.631771,9/22/2022 17:00
working,NY,Uniondale,1110 Hempstead Tpke,9/22/2022 14:01,-73.593819,40.717319,9/22/2022 17:00
working,NY,Uniondale,1050 Front St,9/22/2022 14:01,-73.591148,40.70937,9/22/2022 17:00
working,NY,Westbury,35 Old Country Rd,9/22/2022 14:01,-73.590981,40.747627,9/22/2022 17:00
working,NY,Roosevelt,265 Nassau Rd,9/22/2022 14:01,-73.590233,40.679344,9/22/2022 17:00
working,NJ,New Providence,1771 Springfield Ave,9/22/2022 14:01,-74.423637,40.696293,9/22/2022 17:00
working,NJ,Cliffwood Beach,Rt 35 & Amboy,9/22/2022 14:01,-74.222969,40.437958,9/22/2022 17:00
working,NJ,South Plainfield,909 Oak Tree Road,9/22/2022 14:01,-74.388939,40.577618,9/22/2022 17:00
working,NJ,Hazlet,31-20 Route 35,9/22/2022 14:01,-74.184189,40.42041,9/22/2022 17:00
inactive,NJ,Wyckoff,327 Franklin Ave,7/23/2022 21:46,-74.167391,41.011153,9/22/2022 17:00
broken,NY,Freeport,157 Merrick Rd,9/22/2022 14:01,-73.58728,40.652676,9/22/2022 17:00
working,NJ,Parsippany,1155 Rt 46 E,9/22/2022 14:01,-74.387135,40.862628,9/22/2022 17:00
working,NJ,Middletown,925 Hwy 35,9/22/2022 14:01,-74.105042,40.39592,9/22/2022 17:00
working,NY,Glen Cove,193 Glen St,9/22/2022 14:01,-73.622795,40.862324,9/22/2022 17:00
working,NJ,Edison,1075 Route 1 S,9/22/2022 14:01,-74.361633,40.523605,9/22/2022 17:00
working,NJ,Plainfield,234 W Front St,9/22/2022 14:01,-74.425715,40.617599,9/22/2022 17:00
working,NJ,South Amboy,970 Rt 9,9/22/2022 14:01,-74.296227,40.462521,9/22/2022 17:00
broken,NY,Jericho,105 Jericho Tpke,9/22/2022 14:01,-73.560005,40.779629,9/22/2022 17:00
working,NJ,Old Bridge,1111 Rt 9 N,9/22/2022 14:01,-74.299088,40.44743,9/22/2022 17:00
working,NY,Merrick,1813 Merrick Rd,9/22/2022 14:01,-73.555611,40.653885,9/22/2022 17:00
working,NY,East Meadow,2361 Hempstead Turnpike,9/22/2022 14:01,-73.548363,40.72541,9/22/2022 17:00
working,NJ,South Plainfield,316 Durham Ave,9/22/2022 14:01,-74.415225,40.555098,9/22/2022 17:00
working,NJ,Edison,1966 Hwy 27,9/22/2022 14:01,-74.395309,40.519901,9/22/2022 17:00
working,NJ,Parsippany,3111 Rt 46 E,9/22/2022 14:01,-74.423294,40.871025,9/22/2022 17:00
broken,NJ,Boonton,568 Myrtle Ave,9/22/2022 14:01,-74.395988,40.908764,9/22/2022 17:00
working,NJ,Cedar Knolls,35 Morris County Mall,9/22/2022 14:01,-74.458365,40.808561,9/22/2022 17:00
working,NJ,Aberdeen,1108 Nj-34,9/22/2022 14:01,-74.226837,40.397789,9/22/2022 17:00
working,NY,Hartsdale,407 N Central Park Ave,9/22/2022 14:01,-73.788023,41.031704,9/22/2022 17:00
working,NJ,Piscataway,1301 Stelton Road,9/22/2022 14:01,-74.42334,40.541862,9/22/2022 17:00
working,NJ,Green Brook,10 Us Highway 22,9/22/2022 14:01,-74.464878,40.610107,9/22/2022 17:00
broken,NJ,Ramsey,846 Rt 17 N,9/22/2022 14:01,-74.127019,41.064142,9/22/2022 17:00
working,NY,Hicksville,280 N Broadway,9/22/2022 14:01,-73.530716,40.778133,9/22/2022 17:00
inactive,NJ,Piscataway,1303 Centenial Ave,8/6/2022 10:33,-74.441267,40.554622,9/22/2022 17:00
working,NY,Wantagh,1946 Wantagh Ave,9/22/2022 14:01,-73.510643,40.673237,9/22/2022 17:00
working,NY,Port Chester,321 Boston Post Rd,9/22/2022 14:01,-73.673454,40.994591,9/22/2022 17:00
working,NJ,Middlesex,125 Bound Brook Rd,9/22/2022 14:01,-74.476188,40.586348,9/22/2022 17:00
broken,NY,Nanuet,265 Rt 59,9/22/2022 14:01,-74.001213,41.092709,9/22/2022 17:00
working,NY,Tarrytown,140 Wildey St,9/22/2022 14:01,-73.864037,41.079853,9/22/2022 17:00
working,NY,Hicksville,805 S Broadway,9/22/2022 14:01,-73.502541,40.749096,9/22/2022 17:00
working,NY,Nyack,55 Rt 59,9/22/2022 14:01,-73.93718,41.094337,9/22/2022 17:00
working,NY,Oyster Bay,245 Pinehollow Rd,9/22/2022 14:01,-73.535088,40.859493,9/22/2022 17:00
working,NJ,Tinton Falls,588 Shrewsbury Ave,9/22/2022 14:01,-74.07444,40.330563,9/22/2022 17:00
working,NY,Levittown,3839 Hempstead Turnpike,9/22/2022 14:01,-73.494095,40.72599,9/22/2022 17:00
working,NJ,Butler,1479 Route 23,9/22/2022 14:01,-74.356426,41.000448,9/22/2022 17:00
working,NY,Spring Valley,106 Rt 59,9/22/2022 14:01,-74.035484,41.106968,9/22/2022 17:00
working,NJ,East Brunswick,361 South Rt 18,9/22/2022 14:01,-74.399117,40.451767,9/22/2022 17:00
working,NY,Syosset,571 Jericho Tpke,9/22/2022 14:01,-73.49543,40.811539,9/22/2022 17:00
working,NY,Plainview,818 Old Country Rd,9/22/2022 14:01,-73.483299,40.773811,9/22/2022 17:00
working,NJ,Mahwah,150 Rt 17 S,9/22/2022 14:01,-74.160469,41.09766,9/22/2022 17:00
working,NJ,East Brunswick,730 Route 18 North,9/22/2022 14:01,-74.382339,40.428017,9/22/2022 17:00
working,NJ,Long Branch,229 Broadway St,9/22/2022 14:01,-73.988441,40.304554,9/22/2022 17:00
working,NJ,Eatontown,Rt 35 & Main St,9/22/2022 14:01,-74.059914,40.304138,9/22/2022 17:00
working,NY,Montebello,Rt 59 & Hermion Rd,9/22/2022 14:01,-74.130547,41.112892,9/22/2022 17:00
working,NJ,Somerset,1065 Easton Ave,9/22/2022 14:01,-74.48822,40.515884,9/22/2022 17:00
working,CT,Greenwich,268 West Putnam Avenue,9/22/2022 14:01,-73.635384,41.024105,9/22/2022 17:00
working,NJ,New Brunswick,666 Somerset St,9/22/2022 14:01,-74.470398,40.485802,9/22/2022 17:00
working,NJ,North Brunswick,Georges & Milltown Rd,9/22/2022 14:01,-74.453628,40.466902,9/22/2022 17:00
working,NJ,Rockaway,201 Rt 46,9/22/2022 14:01,-74.513977,40.891361,9/22/2022 17:00
working,NY,Farmingdale,655 Fulton St,9/22/2022 14:01,-73.445992,40.728249,9/22/2022 17:00
working,NJ,Englishtown,78 Rt 9,9/22/2022 14:01,-74.306999,40.350712,9/22/2022 17:00
broken,NJ,West Long Branch,372 Monmouth Rd,9/22/2022 14:01,-74.01889,40.284229,9/22/2022 17:00
broken,NJ,North Brunswick,979 Route 1 S,9/22/2022 14:01,-74.466373,40.461916,9/22/2022 17:00
inactive,NJ,Randolph,130 Rt 10,7/10/2021 16:49,-74.534988,40.873722,9/22/2022 17:00
inactive,NY,Massapequa,5500 Sunrise Hwy,7/10/2021 16:47,-73.436722,40.677364,9/22/2022 17:00
inactive,NY,Amityville,900 Broadway Rt 110,7/10/2021 16:52,-73.427681,40.702637,9/22/2022 17:00
inactive,NY,New City,33 Calvary Dr W,7/10/2021 16:48,-73.986038,41.154118,9/22/2022 17:00
working,NJ,Bridgewater,680 Promenade Blvd,9/22/2022 14:01,-74.559296,40.567574,9/22/2022 17:00
working,NY,Ossining,214 S Highland Ave,9/22/2022 14:00,-73.862039,41.144466,9/22/2022 17:00
working,NY,Thornwood,600 Marble Ave,9/22/2022 14:00,-73.785355,41.126369,9/22/2022 17:00
working,NJ,Ocean,2000 Rt 35,9/22/2022 13:59,-74.042427,40.263634,9/22/2022 17:00
working,NY,Huntington,344 W Jericho Tpke,9/22/2022 14:01,-73.426201,40.828472,9/22/2022 17:00
working,NY,Melville,729 Rt 110,9/22/2022 14:00,-73.411659,40.8041,9/22/2022 17:00
broken,CT,Riverside,1207 East Putnam Avenue,9/22/2022 14:00,-73.579461,41.041808,9/22/2022 17:00
working,NY,Sloatsburg,Ny State Turnpike Mile Post 33 S,9/22/2022 13:59,-74.189734,41.153071,9/22/2022 17:00
working,NJ,Manville,60 N Main St,9/22/2022 14:01,-74.585899,40.54874,9/22/2022 17:00
working,NJ,Somerville,950 Rte 22 East,9/22/2022 14:00,-74.610171,40.580416,9/22/2022 17:00
working,NY,Lindenhurst,221 Sunrise Hwy,9/22/2022 14:00,-73.372536,40.704765,9/22/2022 17:00
working,NJ,Asbury Park,1501 Main St,9/22/2022 13:59,-74.009163,40.228401,9/22/2022 17:00
working,NJ,Englishtown,16 Wilson Ave,9/22/2022 14:01,-74.355804,40.30275,9/22/2022 17:00
working,NY,Haverstraw,254 Rt 9 W,9/22/2022 14:00,-73.983513,41.203007,9/22/2022 17:00
working,CT,Stamford,25 Bedford Street,9/22/2022 14:00,-73.538658,41.05545,9/22/2022 17:00
working,NJ,Neptune,3542 Rt 66 East,9/22/2022 13:59,-74.084186,40.222743,9/22/2022 17:00
working,NY,Lindenhurst,334 E Montauk Hwy,9/22/2022 14:01,-73.353348,40.684116,9/22/2022 17:00
working,NJ,Oak Ridge,5734 Berkshire Valley Rd,9/22/2022 14:00,-74.505363,41.036365,9/22/2022 17:00
working,NJ,West Milford,43a Marshall Hill Road,9/22/2022 14:00,-74.363922,41.132137,9/22/2022 17:00
working,NJ,Neptune,Rt 33 & 35,9/22/2022 13:59,-74.028145,40.20961,9/22/2022 17:00
working,CT,Stamford,1103 E Main St,9/22/2022 14:01,-73.515327,41.057156,9/22/2022 17:00
working,NJ,Succasunna,249 Rt 10 E,9/22/2022 14:00,-74.644699,40.870823,9/22/2022 17:00
working,NJ,Lake Hopatcong,735 S Rt 15 Po Box 395,9/22/2022 14:00,-74.59684,40.958969,9/22/2022 17:00
working,NJ,Monmouth Junction,3955 Us Highway 1,9/22/2022 13:59,-74.547981,40.406368,9/22/2022 17:00
working,NJ,Freehold,3636 Rt 9,9/22/2022 14:01,-74.281189,40.243435,9/22/2022 17:00
working,NJ,Ledgewood,1117 Route 46 West,9/22/2022 14:00,-74.648529,40.879326,9/22/2022 17:00
working,NY,North Babylon,1510 Deer Park Ave,9/22/2022 14:00,-73.324959,40.749355,9/22/2022 17:00
working,CT,Darien,Rt- 95 (South) Btw Exit 10 &9,9/22/2022 13:59,-73.504448,41.067802,9/22/2022 17:00
working,NY,North Babylon,1255 Deer Park Ave,9/22/2022 14:01,-73.320206,40.738907,9/22/2022 17:00
inactive,NJ,Hillsborough,410 South Us Highway 206,9/15/2022 5:21,-74.641678,40.507072,9/22/2022 17:00
working,NY,East Northport,1999 Jericho Turnpike,9/22/2022 14:00,-73.327835,40.838955,9/22/2022 17:00
working,NY,West Islip,131 Sunrise Hwy,9/22/2022 13:59,-73.30777,40.71962,9/22/2022 17:00
working,NJ,Branchburg,944 Rt 202 S,9/22/2022 14:01,-74.683228,40.568226,9/22/2022 17:00
working,NY,Northport,834 Fort Salonga Rd,9/22/2022 13:59,-73.33065,40.898788,9/22/2022 17:00
working,NJ,Flanders,293 Rt 206,9/22/2022 14:00,-74.708542,40.831188,9/22/2022 17:00
working,NJ,Wall Township,1831 Rt 35 S,9/22/2022 13:59,-74.050102,40.164921,9/22/2022 17:00
working,NY,Commack,2 Vanderbilt Pkwy,9/22/2022 14:01,-73.292862,40.816238,9/22/2022 17:00
working,CT,Darien,Rt-95 East(North) Pass Exit 12,9/22/2022 13:59,-73.461075,41.08083,9/22/2022 17:00
working,NJ,Mount Olive,30 International Dr South,9/22/2022 14:00,-74.706843,40.883858,9/22/2022 17:00
working,NY,Peekskill,20 Welcher Ave,9/22/2022 13:59,-73.936668,41.270588,9/22/2022 17:00
working,NY,Bedford Hills,605 Bedford Rd,9/22/2022 14:01,-73.712227,41.227966,9/22/2022 17:00
working,NY,Bay Shore,1484 5th Ave,9/22/2022 13:59,-73.263778,40.750531,9/22/2022 17:00
working,CT,Norwalk,726 Connecticut Ave,9/22/2022 14:00,-73.45179,41.093704,9/22/2022 17:00
working,NJ,Monroe Twp,1 Gateway Boulevard,9/22/2022 13:59,-74.47304,40.268173,9/22/2022 17:00
broken,NJ,White House Station,Rt 22 E & Juniper Dr,9/22/2022 14:01,-74.758039,40.618767,9/22/2022 17:00
working,NY,Brentwood,762 Suffolk Ave,9/22/2022 13:59,-73.247177,40.780628,9/22/2022 17:00
working,NJ,Howell,3410 Rt 9 South,9/22/2022 14:00,-74.232628,40.158871,9/22/2022 17:00
working,NJ,Plainsboro,10 Schalks Crossing Road,9/22/2022 13:59,-74.593452,40.336636,9/22/2022 17:00
working,NJ,Byram,Ushy 206 & Lake Lackawanna,9/22/2022 14:01,-74.720139,40.934494,9/22/2022 17:00
working,NJ,Manasquan,2428 Rt 35,9/22/2022 13:59,-74.068489,40.124138,9/22/2022 17:00
working,NY,Cortlandt Manor,3481 Us Highway 202,9/22/2022 14:00,-73.835523,41.290097,9/22/2022 17:00
working,NY,Islip,107 Main St,9/22/2022 13:59,-73.225479,40.728313,9/22/2022 17:00
working,NY,Smithtown,923 Jericho Tpke,9/22/2022 14:01,-73.244034,40.84861,9/22/2022 17:00
working,NJ,Franklin,Rt 23,9/22/2022 13:59,-74.580307,41.116673,9/22/2022 17:00
working,CT,Norwalk,26 Belden Avenue,9/22/2022 14:00,-73.417128,41.11839,9/22/2022 17:00
working,NJ,East Windsor,Rt 130 & Dutch Neck Rd,9/22/2022 13:59,-74.542982,40.268568,9/22/2022 17:00
inactive,NJ,Howell,4900 Us Highway 9,7/28/2022 0:56,-74.226387,40.131116,9/22/2022 17:00
inactive,NY,Mohegan Lake,3078 East Main Street,9/22/2022 13:59,-73.868095,41.312363,9/22/2022 17:00
working,CT,Norwalk,340 Main Street,9/22/2022 14:00,-73.425034,41.137642,9/22/2022 17:00
working,NY,Central Valley,Woodbury Commons,9/22/2022 13:59,-74.125331,41.317789,9/22/2022 17:00
working,NY,Central Islip,13 W Suffolk Ave,9/22/2022 14:00,-73.204437,40.790497,9/22/2022 17:00
working,NJ,Jackson,260 County Line Road,9/22/2022 13:59,-74.29554,40.138977,9/22/2022 17:00
working,NY,Monroe,501 Rt 17m,9/22/2022 13:59,-74.17775,41.319218,9/22/2022 17:00
working,NY,Hauppauge,517 Ny Rt 111,9/22/2022 13:59,-73.198982,40.828831,9/22/2022 17:00
working,CT,Norwalk,531 Westport Ave,9/22/2022 14:00,-73.384857,41.127808,9/22/2022 17:00
working,NJ,Hackettstown,202 Mountain Ave,9/22/2022 13:59,-74.824219,40.840904,9/22/2022 17:00
working,NY,Islandia,1850 Veterans Hwy  Wm  2917,9/22/2022 13:59,-73.17858,40.800597,9/22/2022 17:00
working,NJ,Point Pleasant,Ocean Ave & Route 35,9/22/2022 13:59,-74.047909,40.079874,9/22/2022 17:00
working,NJ,Cream Ridge,534 Monmouth Rd,9/22/2022 14:00,-74.428131,40.158051,9/22/2022 17:00
working,NJ,Brick Township,191 Van Zile Road,9/22/2022 13:59,-74.117424,40.076824,9/22/2022 17:00
inactive,NJ,Brick,1872 Roue 88,2/16/2022 17:28,-74.124805,40.072704,9/22/2022 17:00
working,CT,Westport,701 Post Road East,9/22/2022 13:59,-73.341911,41.138012,9/22/2022 17:00
working,NY,Saint James,614 Middle Country Rd,9/22/2022 14:00,-73.157524,40.859624,9/22/2022 17:00
working,NJ,Jackson,1136 E Veterans Highway,9/22/2022 13:59,-74.265289,40.08366,9/22/2022 17:00
working,NJ,Bricktown,106 Chambers Bridge Rd,9/22/2022 13:59,-74.141785,40.061356,9/22/2022 17:00
working,NJ,Newton,126 Water St,9/22/2022 13:59,-74.744499,41.06805,9/22/2022 17:00
working,NY,Mahopac,154 Route 6,9/22/2022 14:00,-73.755479,41.347942,9/22/2022 17:00
working,NY,Highland Falls,W Pt & Station Rd,9/22/2022 13:59,-73.962646,41.374901,9/22/2022 17:00
working,NY,Oakdale,4498 Sunrise Hwy,9/22/2022 13:59,-73.118912,40.752884,9/22/2022 17:00
working,NY,Chester,Rt 17m & 17,9/22/2022 13:59,-74.281898,41.355118,9/22/2022 17:00
working,NJ,Flemington,72 Reaville Ave,9/22/2022 14:00,-74.853806,40.499882,9/22/2022 17:00
working,NJ,Clinton,185 Center St,9/22/2022 13:59,-74.895591,40.640285,9/22/2022 17:00
working,NY,Bohemia,3850 Veterans Memorial Hwy,9/22/2022 13:59,-73.110709,40.784519,9/22/2022 17:00
working,NJ,Toms River,2360 Lakewood Rd,9/22/2022 13:59,-74.223091,40.043941,9/22/2022 17:00
inactive,NY,Stony Brook,2324 Nesconset,6/16/2022 6:58,-73.120922,40.875594,9/22/2022 17:00
working,NY,Lake Ronkonkoma,174 Portion Rd,9/22/2022 13:59,-73.106514,40.82626,9/22/2022 17:00
working,NJ,Lawrenceville,2940 Brunswick Pike,9/22/2022 13:59,-74.707581,40.273331,9/22/2022 17:00
working,NJ,Robbinsville,855 Marketplace Blvd,9/22/2022 13:59,-74.637592,40.198376,9/22/2022 17:00
working,NJ,Mercerville,410 Nj State Hwy 33,9/22/2022 13:59,-74.684163,40.233051,9/22/2022 17:00
working,NJ,Silverton,1786 Hooper Ave,9/22/2022 13:59,-74.148186,40.009037,9/22/2022 17:00
working,CT,Fairfield,165 Round Hill Rd,9/22/2022 13:59,-73.256017,41.146307,9/22/2022 17:00
working,CT,Fairfield,267 Round Hill Rd,9/22/2022 13:59,-73.256592,41.147945,9/22/2022 17:00
inactive,NY,Centereach,161 Centereach Mall,5/11/2022 10:47,-73.081209,40.863004,9/22/2022 17:00
working,NY,Centereach,1724 Middle Country Rd,9/22/2022 13:59,-73.072678,40.859695,9/22/2022 17:00
working,CT,Fairfield,536 Post Rd,9/22/2022 13:59,-73.244774,41.149143,9/22/2022 17:00
working,NJ,Lawrence Township,301 Brunswick Circle Extention,9/22/2022 13:59,-74.744362,40.246207,9/22/2022 17:00
inactive,NJ,Hampton,461 Rt 31 S,7/10/2021 17:00,-74.971725,40.720982,9/22/2022 17:00
inactive,NY,Patchogue,499-85 Sunrise Hwy,7/9/2021 20:44,-73.038681,40.776085,9/22/2022 17:00
inactive,NJ,Lakehurst,98 Rt 70,7/7/2021 16:37,-74.311256,40.014259,9/22/2022 17:00
inactive,CT,Fairfield,1835 Black Rock Tpke,7/10/2021 17:01,-73.247101,41.179787,9/22/2022 17:00
working,NY,New Windsor,2639 Route 32,9/22/2022 13:58,-74.057732,41.453362,9/22/2022 17:00
working,NY,Carmel,Us Route 6,9/22/2022 13:59,-73.666519,41.411858,9/22/2022 17:00
working,NJ,Toms River,843 Fischer Blvd,9/22/2022 13:58,-74.133476,39.970779,9/22/2022 17:00
working,NJ,Trenton,501 Chambers Street,9/22/2022 13:58,-74.743507,40.217413,9/22/2022 17:00
working,NJ,Trenton,1885 N Olden Ave,9/22/2022 13:58,-74.779661,40.250119,9/22/2022 17:00
working,CT,Bridgeport,1900 Fairfield Ave,9/22/2022 13:59,-73.216873,41.16782,9/22/2022 17:00
working,NJ,Trenton,2603 S Broad St,9/22/2022 13:58,-74.715737,40.192218,9/22/2022 17:00
working,NY,Port Jefferson Station,5136 Nesconset Hwy,9/22/2022 13:58,-73.051102,40.922535,9/22/2022 17:00
inactive,NJ,Trenton,72 South Clinton Ave,7/13/2022 10:31,-74.754556,40.218549,9/22/2022 17:00
working,NY,Farmingville,2301 N Ocean Ave,9/22/2022 13:59,-73.020271,40.827431,9/22/2022 17:00
working,NJ,Toms River,916 Rt 37 W,9/22/2022 13:58,-74.240023,39.974151,9/22/2022 17:00
working,NJ,Trenton,103-113 Cass St,9/22/2022 13:58,-74.754069,40.205806,9/22/2022 17:00
working,NY,Medford,1710 Route 112,9/22/2022 13:57,-73.006027,40.799213,9/22/2022 17:00
working,NJ,Toms River,42 Rt 37 W,9/22/2022 13:59,-74.197411,39.964218,9/22/2022 17:00
working,CT,Bridgeport,1700 Park Ave,9/22/2022 13:58,-73.205646,41.182745,9/22/2022 17:00
working,NJ,Toms River,371 Rt 37 E,9/22/2022 13:58,-74.17115,39.957306,9/22/2022 17:00
working,NY,East Patchogue,769 Montauk Hwy,9/22/2022 13:57,-72.986687,40.767925,9/22/2022 17:00
inactive,CT,Danbury,7 Backus Avenue,8/12/2022 16:40,-73.480949,41.3804,9/22/2022 17:00
working,NY,Coram,313 Middle Country Rd,9/22/2022 13:58,-72.999023,40.870403,9/22/2022 17:00
broken,CT,Bridgeport,4219 Main St,9/22/2022 13:58,-73.215118,41.217571,9/22/2022 17:00
working,PA,Morrisville,321 W Trenton Ave,9/22/2022 13:57,-74.795079,40.210447,9/22/2022 17:00
working,CT,Danbury,2 Lake Ave,9/22/2022 13:58,-73.477608,41.386726,9/22/2022 17:00
